COUNTRY_	POSTAL_CODE_	PLACE_NAME_	ADMIN1_NAME_	ADMIN1_CODE_	ADMIN2_NAME_	ADMIN2_CODE_	ADMIN3_NAME_	ADMIN3_CODE_	LATITUDE_	LONGITUDE_	ACCURACY_
CH	1417	Epautheyres		VD	Gros-de-Vaud District	2223	Essertines-sur-Yverdon	5520	46.7394	6.6426	4
CH	1417	Essertines-sur-Yverdon		VD	Gros-de-Vaud District	2223	Essertines-sur-Yverdon	5520	46.7183	6.6384	4
CH	1418	Vuarrens		VD	Gros-de-Vaud District	2223	Vuarrens	5539	46.6858	6.6479	4
CH	1515	Neyruz-sur-Moudon		VD	Gros-de-Vaud District	2223	Montanaire	5693	46.6503	6.6536	3
CH	1148	La Praz		VD	Jura-Nord vaudois District	2224	La Praz	5758	46.6675	6.4271	4
CH	1321	Arnex-sur-Orbe		VD	Jura-Nord vaudois District	2224	Arnex-sur-Orbe	5743	46.69	6.5169	4
CH	1322	Croy		VD	Jura-Nord vaudois District	2224	Croy	5752	46.6938	6.4757	4
CH	1323	Romainmôtier		VD	Jura-Nord vaudois District	2224	Romainmôtier-Envy	5761	46.6939	6.4609	4
CH	1324	Premier		VD	Jura-Nord vaudois District	2224	Premier	5759	46.7057	6.4499	4
CH	1325	Vaulion		VD	Jura-Nord vaudois District	2224	Vaulion	5765	46.6891	6.3894	4
CH	1326	Juriens		VD	Jura-Nord vaudois District	2224	Juriens	5754	46.6885	6.4457	4
CH	1329	Bretonnières		VD	Jura-Nord vaudois District	2224	Bretonnières	5748	46.7124	6.4696	4
CH	1337	Vallorbe		VD	Jura-Nord vaudois District	2224	Vallorbe	5764	46.7126	6.3789	4
CH	1338	Ballaigues		VD	Jura-Nord vaudois District	2224	Ballaigues	5744	46.7298	6.4136	4
CH	1341	Orient		VD	Jura-Nord vaudois District	2224	Le Chenit	5872	46.6015	6.2394	4
CH	1342	Le Pont		VD	Jura-Nord vaudois District	2224	L'Abbaye	5871	46.6658	6.3309	4
CH	1343	Les Charbonnières		VD	Jura-Nord vaudois District	2224	Le Lieu	5873	46.6667	6.3156	4
CH	1344	L'Abbaye		VD	Jura-Nord vaudois District	2224	L'Abbaye	5871	46.6497	6.3191	4
CH	1345	Le Lieu		VD	Jura-Nord vaudois District	2224	Le Lieu	5873	46.6478	6.2828	4
CH	1345	Le Séchey		VD	Jura-Nord vaudois District	2224	Le Lieu	5873	46.6614	6.3009	4
CH	1346	Les Bioux		VD	Jura-Nord vaudois District	2224	L'Abbaye	5871	46.6207	6.2699	4
CH	1347	Le Sentier		VD	Jura-Nord vaudois District	2224	Le Chenit	5872	46.608	6.2324	4
CH	1347	Le Solliat		VD	Jura-Nord vaudois District	2224	Le Chenit	5872	46.6211	6.2355	4
CH	1348	Le Brassus		VD	Jura-Nord vaudois District	2224	Le Chenit	5872	46.5841	6.2123	4
CH	1350	Orbe		VD	Jura-Nord vaudois District	2224	Orbe	5757	46.725	6.5307	4
CH	1352	Agiez		VD	Jura-Nord vaudois District	2224	Agiez	5742	46.721	6.5075	4
CH	1353	Bofflens		VD	Jura-Nord vaudois District	2224	Bofflens	5747	46.7031	6.4948	4
CH	1354	Montcherand		VD	Jura-Nord vaudois District	2224	Montcherand	5756	46.7336	6.5082	4
CH	1355	Sergey		VD	Jura-Nord vaudois District	2224	Sergey	5762	46.7493	6.5013	4
CH	1355	L'Abergement		VD	Jura-Nord vaudois District	2224	L'Abergement	5741	46.7542	6.485	4
CH	1356	Les Clées		VD	Jura-Nord vaudois District	2224	Les Clées	5750	46.7379	6.4808	4
CH	1356	La Russille		VD	Jura-Nord vaudois District	2224	Les Clées	5750	46.7379	6.4808	4
CH	1357	Lignerolle		VD	Jura-Nord vaudois District	2224	Lignerolle	5755	46.7408	6.4587	4
CH	1358	Valeyres-sous-Rances		VD	Jura-Nord vaudois District	2224	Valeyres-sous-Rances	5763	46.753	6.5262	4
CH	1372	Bavois		VD	Jura-Nord vaudois District	2224	Bavois	5746	46.684	6.5671	4
CH	1373	Chavornay		VD	Jura-Nord vaudois District	2224	Chavornay	5749	46.7024	6.5694	4
CH	1374	Corcelles-sur-Chavornay		VD	Jura-Nord vaudois District	2224	Chavornay	5749	46.7065	6.569	4
CH	1400	Yverdon-les-Bains		VD	Jura-Nord vaudois District	2224	Yverdon-les-Bains	5938	46.7785	6.6411	4
CH	1400	Cheseaux-Noréaz		VD	Jura-Nord vaudois District	2224	Cheseaux-Noréaz	5909	46.7894	6.6892	3
CH	1404	Cuarny		VD	Jura-Nord vaudois District	2224	Cuarny	5911	46.7699	6.6921	4
CH	1404	Villars-Epeney		VD	Jura-Nord vaudois District	2224	Villars-Epeney	5935	46.7826	6.6976	4
CH	1405	Pomy		VD	Jura-Nord vaudois District	2224	Pomy	5926	46.7586	6.6691	4
CH	1406	Cronay		VD	Jura-Nord vaudois District	2224	Cronay	5910	46.7566	6.6977	4
CH	1407	Bioley-Magnoux		VD	Jura-Nord vaudois District	2224	Bioley-Magnoux	5903	46.7259	6.7108	4
CH	1407	Mézery-près-Donneloye		VD	Jura-Nord vaudois District	2224	Donneloye	5913	46.7369	6.7092	3
CH	1407	Donneloye		VD	Jura-Nord vaudois District	2224	Donneloye	5913	46.7455	6.7164	4
CH	1407	Gossens		VD	Jura-Nord vaudois District	2224	Donneloye	5913	46.7393	6.7003	4
CH	1408	Prahins		VD	Jura-Nord vaudois District	2224	Donneloye	5913	46.7348	6.7386	4
CH	1412	Ursins		VD	Jura-Nord vaudois District	2224	Ursins	5932	46.7373	6.6682	4
CH	1412	Valeyres-sous-Ursins		VD	Jura-Nord vaudois District	2224	Valeyres-sous-Ursins	5934	46.7471	6.6523	4
CH	1413	Orzens		VD	Jura-Nord vaudois District	2224	Orzens	5925	46.7263	6.683	4
CH	1415	Molondin		VD	Jura-Nord vaudois District	2224	Molondin	5921	46.7591	6.7446	4
CH	1415	Démoret		VD	Jura-Nord vaudois District	2224	Démoret	5912	46.7469	6.7609	4
CH	1420	Fiez		VD	Jura-Nord vaudois District	2224	Fiez	5556	46.8282	6.6239	4
CH	1421	Fontaines-sur-Grandson		VD	Jura-Nord vaudois District	2224	Fontaines-sur-Grandson	5557	46.8282	6.6239	4
CH	1421	Grandevent		VD	Jura-Nord vaudois District	2224	Grandevent	5560	46.8389	6.6066	4
CH	1422	Grandson		VD	Jura-Nord vaudois District	2224	Grandson	5561	46.8095	6.646	4
CH	1423	Vaugondry		VD	Jura-Nord vaudois District	2224	Tévenon	5571	46.8461	6.6364	4
CH	1423	Villars-Burquin		VD	Jura-Nord vaudois District	2224	Tévenon	5571	46.8488	6.6276	4
CH	1423	Fontanezier		VD	Jura-Nord vaudois District	2224	Tévenon	5571	46.8547	6.6559	4
CH	1423	Romairon		VD	Jura-Nord vaudois District	2224	Tévenon	5571	46.8502	6.6425	4
CH	1424	Champagne		VD	Jura-Nord vaudois District	2224	Champagne	5553	46.8321	6.6598	4
CH	1425	Onnens VD		VD	Jura-Nord vaudois District	2224	Onnens (VD)	5565	46.8389	6.689	4
CH	1426	Corcelles-près-Concise		VD	Jura-Nord vaudois District	2224	Corcelles-près-Concise	5555	46.8518	6.7027	4
CH	1426	Concise		VD	Jura-Nord vaudois District	2224	Concise	5554	46.8503	6.7197	4
CH	1427	Bonvillars		VD	Jura-Nord vaudois District	2224	Bonvillars	5551	46.8398	6.6713	4
CH	1428	Provence		VD	Jura-Nord vaudois District	2224	Provence	5566	46.8905	6.7261	4
CH	1428	Mutrux		VD	Jura-Nord vaudois District	2224	Mutrux	5563	46.8808	6.7266	4
CH	1429	Giez		VD	Jura-Nord vaudois District	2224	Giez	5559	46.816	6.6171	4
CH	1430	Orges		VD	Jura-Nord vaudois District	2224	Orges	5924	46.8093	6.5835	4
CH	1431	Novalles		VD	Jura-Nord vaudois District	2224	Novalles	5564	46.8284	6.5951	4
CH	1431	Vugelles-La Mothe		VD	Jura-Nord vaudois District	2224	Vugelles-La Mothe	5937	46.825	6.5738	4
CH	1432	Gressy		VD	Jura-Nord vaudois District	2224	Yverdon-les-Bains	5938	46.7502	6.6364	4
CH	1432	Belmont-sur-Yverdon		VD	Jura-Nord vaudois District	2224	Belmont-sur-Yverdon	5902	46.7418	6.6247	4
CH	1433	Suchy		VD	Jura-Nord vaudois District	2224	Suchy	5929	46.7235	6.5993	4
CH	1434	Ependes VD		VD	Jura-Nord vaudois District	2224	Ependes (VD)	5914	46.7428	6.6081	4
CH	1435	Essert-Pittet		VD	Jura-Nord vaudois District	2224	Chavornay	5749	46.7065	6.569	4
CH	1436	Treycovagnes		VD	Jura-Nord vaudois District	2224	Treycovagnes	5931	46.7739	6.6124	4
CH	1436	Chamblon		VD	Jura-Nord vaudois District	2224	Chamblon	5904	46.7791	6.6026	4
CH	1437	Suscévaz		VD	Jura-Nord vaudois District	2224	Suscévaz	5930	46.7622	6.5868	4
CH	1438	Mathod		VD	Jura-Nord vaudois District	2224	Mathod	5919	46.7664	6.5647	4
CH	1439	Rances		VD	Jura-Nord vaudois District	2224	Rances	5760	46.7607	6.5297	4
CH	1441	Valeyres-sous-Montagny		VD	Jura-Nord vaudois District	2224	Valeyres-sous-Montagny	5933	46.8005	6.6037	4
CH	1442	Montagny-près-Yverdon		VD	Jura-Nord vaudois District	2224	Montagny-près-Yverdon	5922	46.7929	6.6122	4
CH	1443	Essert-sous-Champvent		VD	Jura-Nord vaudois District	2224	Champvent	5905	46.7829	6.5719	3
CH	1443	Champvent		VD	Jura-Nord vaudois District	2224	Champvent	5905	46.7829	6.5719	4
CH	1443	Villars-sous-Champvent		VD	Jura-Nord vaudois District	2224	Champvent	5905	46.7829	6.5719	3
CH	1445	Vuiteboeuf		VD	Jura-Nord vaudois District	2224	Vuiteboeuf	5766	46.8092	6.5504	4
CH	1446	Baulmes		VD	Jura-Nord vaudois District	2224	Baulmes	5745	46.7903	6.5228	4
CH	1450	Le Château-de-Ste-Croix		VD	Jura-Nord vaudois District	2224	Sainte-Croix	5568	46.8182	6.5341	4
CH	1450	La Sagne (Ste-Croix)		VD	Jura-Nord vaudois District	2224	Sainte-Croix	5568	46.8165	6.4982	4
CH	1450	Ste-Croix		VD	Jura-Nord vaudois District	2224	Sainte-Croix	5568	46.8174	6.5161	3
CH	1452	Les Rasses		VD	Jura-Nord vaudois District	2224	Bullet	5552	46.829	6.5391	4
CH	1453	Mauborget		VD	Jura-Nord vaudois District	2224	Mauborget	5562	46.8561	6.6156	4
CH	1453	Bullet		VD	Jura-Nord vaudois District	2224	Bullet	5552	46.8312	6.554	4
CH	1454	La Vraconnaz		VD	Jura-Nord vaudois District	2224	Sainte-Croix	5568	46.8426	6.4837	4
CH	1454	L'Auberson		VD	Jura-Nord vaudois District	2224	Sainte-Croix	5568	46.8192	6.4597	4
CH	1462	Yvonand		VD	Jura-Nord vaudois District	2224	Yvonand	5939	46.8003	6.7425	4
CH	1463	Rovray		VD	Jura-Nord vaudois District	2224	Rovray	5928	46.7849	6.7644	4
CH	1464	Chêne-Pâquier		VD	Jura-Nord vaudois District	2224	Chêne-Pâquier	5908	46.7715	6.7694	4
CH	1464	Chavannes-le-Chêne		VD	Jura-Nord vaudois District	2224	Chavannes-le-Chêne	5907	46.777	6.7779	4
CH	1000	Lausanne 26		VD	Lausanne District	2225	Lausanne	5586	46.5182	6.6329	1
CH	1000	Lausanne 25		VD	Lausanne District	2225	Lausanne	5586	46.5182	6.6329	1
CH	1000	Lausanne 27		VD	Lausanne District	2225	Lausanne	5586	46.5182	6.6329	1
CH	1003	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1004	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1005	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1006	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1007	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1008	Jouxtens-Mézery		VD	Lausanne District	2225	Jouxtens-Mézery	5585	46.5556	6.6437	3
CH	1010	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1011	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1012	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1015	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1018	Lausanne		VD	Lausanne District	2225	Lausanne	5586	46.516	6.6328	4
CH	1032	Romanel-sur-Lausanne		VD	Lausanne District	2225	Romanel-sur-Lausanne	5592	46.564	6.6054	4
CH	1033	Cheseaux-sur-Lausanne		VD	Lausanne District	2225	Cheseaux-sur-Lausanne	5582	46.5862	6.6059	4
CH	1052	Le Mont-sur-Lausanne		VD	Lausanne District	2225	Le Mont-sur-Lausanne	5587	46.5582	6.6315	4
CH	1066	Epalinges		VD	Lausanne District	2225	Epalinges	5584	46.549	6.6683	4
CH	1009	Pully		VD	Lavaux-Oron District	2226	Pully	5590	46.5103	6.6618	4
CH	1068	Les Monts-de-Pully		VD	Lavaux-Oron District	2226	Pully	5590	46.5373	6.6876	4
CH	1070	Puidoux		VD	Lavaux-Oron District	2226	Puidoux	5607	46.5009	6.7825	4
CH	1071	St-Saphorin (Lavaux)		VD	Lavaux-Oron District	2226	Saint-Saphorin (Lavaux)	5610	46.4733	6.796	4
CH	1071	Chexbres		VD	Lavaux-Oron District	2226	Chexbres	5601	46.4821	6.778	4
CH	1071	Rivaz		VD	Lavaux-Oron District	2226	Rivaz	5609	46.4763	6.7788	4
CH	1072	Forel (Lavaux)		VD	Lavaux-Oron District	2226	Forel (Lavaux)	5604	46.5379	6.7629	4
CH	1073	Mollie-Margot		VD	Lavaux-Oron District	2226	Savigny	5611	46.558	6.7513	4
CH	1073	Savigny		VD	Lavaux-Oron District	2226	Savigny	5611	46.5384	6.7322	4
CH	1076	Ferlens VD		VD	Lavaux-Oron District	2226	Jorat-Mézières	5806	46.5881	6.7808	4
CH	1077	Servion		VD	Lavaux-Oron District	2226	Servion	5799	46.5731	6.7494	4
CH	1078	Essertes		VD	Lavaux-Oron District	2226	Essertes	5788	46.5619	6.7864	4
CH	1080	Les Cullayes		VD	Lavaux-Oron District	2226	Servion	5799	46.5731	6.7494	4
CH	1081	Montpreveyres		VD	Lavaux-Oron District	2226	Montpreveyres	5792	46.5826	6.7411	4
CH	1083	Mézières VD		VD	Lavaux-Oron District	2226	Jorat-Mézières	5806	46.5915	6.7657	4
CH	1084	Carrouge VD		VD	Lavaux-Oron District	2226	Jorat-Mézières	5806	46.5377	6.7677	4
CH	1090	La Croix (Lutry)		VD	Lavaux-Oron District	2226	Lutry	5606	46.5179	6.7036	4
CH	1091	Aran		VD	Lavaux-Oron District	2226	Bourg-en-Lavaux	5613	46.4993	6.7104	4
CH	1091	Chenaux		VD	Lavaux-Oron District	2226	Bourg-en-Lavaux	5613	46.4957	6.7302	4
CH	1091	Grandvaux		VD	Lavaux-Oron District	2226	Bourg-en-Lavaux	5613	46.4938	6.7161	4
CH	1092	Belmont-sur-Lausanne		VD	Lavaux-Oron District	2226	Belmont-sur-Lausanne	5581	46.5189	6.6764	4
CH	1093	La Conversion		VD	Lavaux-Oron District	2226	Lutry	5606	46.5128	6.6774	4
CH	1094	Paudex		VD	Lavaux-Oron District	2226	Paudex	5588	46.5055	6.6682	4
CH	1095	Lutry		VD	Lavaux-Oron District	2226	Lutry	5606	46.5024	6.6865	4
CH	1096	Villette (Lavaux)		VD	Lavaux-Oron District	2226	Bourg-en-Lavaux	5613	46.4957	6.709	4
CH	1096	Cully		VD	Lavaux-Oron District	2226	Bourg-en-Lavaux	5613	46.4889	6.7294	4
CH	1097	Riex		VD	Lavaux-Oron District	2226	Bourg-en-Lavaux	5613	46.4935	6.7356	4
CH	1098	Epesses		VD	Lavaux-Oron District	2226	Bourg-en-Lavaux	5613	46.4913	6.7478	4
CH	1607	Les Thioleyres		VD	Lavaux-Oron District	2226	Oron	5805	46.5389	6.8114	4
CH	1607	Les Tavernes		VD	Lavaux-Oron District	2226	Oron	5805	46.5548	6.8106	4
CH	1607	Palézieux		VD	Lavaux-Oron District	2226	Oron	5805	46.5419	6.8399	4
CH	1607	Palézieux-Village		VD	Lavaux-Oron District	2226	Oron	5805	46.5553	6.8311	4
CH	1608	Chesalles-sur-Oron		VD	Lavaux-Oron District	2226	Oron	5805	46.5775	6.8558	4
CH	1608	Oron-le-Châtel		VD	Lavaux-Oron District	2226	Oron	5805	46.573	6.8404	4
CH	1608	Bussigny-sur-Oron		VD	Lavaux-Oron District	2226	Oron	5805	46.5698	6.8648	4
CH	1610	Vuibroye		VD	Lavaux-Oron District	2226	Oron	5805	46.5714	6.8047	4
CH	1610	Châtillens		VD	Lavaux-Oron District	2226	Oron	5805	46.5647	6.8128	4
CH	1610	Oron-la-Ville		VD	Lavaux-Oron District	2226	Oron	5805	46.5709	6.8256	4
CH	1612	Ecoteaux		VD	Lavaux-Oron District	2226	Oron	5805	46.5469	6.8641	4
CH	1613	Maracon		VD	Lavaux-Oron District	2226	Maracon	5790	46.5501	6.8722	4
CH	1026	Echandens		VD	Morges District	2227	Echandens	5633	46.5397	6.5379	4
CH	1026	Denges		VD	Morges District	2227	Denges	5632	46.522	6.5393	4
CH	1027	Lonay		VD	Morges District	2227	Lonay	5638	46.5288	6.5194	4
CH	1028	Préverenges		VD	Morges District	2227	Préverenges	5643	46.5185	6.5268	4
CH	1110	Morges		VD	Morges District	2227	Morges	5642	46.5113	6.4985	4
CH	1112	Echichens		VD	Morges District	2227	Echichens	5634	46.5303	6.4968	4
CH	1113	St-Saphorin-sur-Morges		VD	Morges District	2227	Echichens	5634	46.5469	6.4885	4
CH	1114	Colombier VD		VD	Morges District	2227	Echichens	5634	46.5571	6.4728	4
CH	1115	Vullierens		VD	Morges District	2227	Vullierens	5654	46.574	6.4819	4
CH	1116	Cottens VD		VD	Morges District	2227	Cottens (VD)	5478	46.5725	6.4564	4
CH	1117	Grancy		VD	Morges District	2227	Grancy	5485	46.5921	6.4639	4
CH	1121	Bremblens		VD	Morges District	2227	Bremblens	5622	46.5483	6.5194	4
CH	1122	Romanel-sur-Morges		VD	Morges District	2227	Romanel-sur-Morges	5645	46.5561	6.5104	4
CH	1123	Aclens		VD	Morges District	2227	Aclens	5621	46.5663	6.5115	4
CH	1124	Gollion		VD	Morges District	2227	Gollion	5484	46.5852	6.5097	4
CH	1125	Monnaz		VD	Morges District	2227	Echichens	5634	46.5325	6.4806	4
CH	1126	Vaux-sur-Morges		VD	Morges District	2227	Vaux-sur-Morges	5650	46.5385	6.4639	4
CH	1127	Clarmont		VD	Morges District	2227	Clarmont	5629	46.5464	6.4495	4
CH	1128	Reverolle		VD	Morges District	2227	Reverolle	5644	46.5428	6.4405	4
CH	1131	Tolochenaz		VD	Morges District	2227	Tolochenaz	5649	46.505	6.4728	4
CH	1132	Lully VD		VD	Morges District	2227	Lully (VD)	5639	46.5051	6.4648	4
CH	1134	Chigny		VD	Morges District	2227	Chigny	5628	46.5197	6.4766	4
CH	1134	Vufflens-le-Château		VD	Morges District	2227	Vufflens-le-Château	5653	46.5263	6.4721	4
CH	1135	Denens		VD	Morges District	2227	Denens	5631	46.5177	6.4529	4
CH	1136	Bussy-Chardonney		VD	Morges District	2227	Bussy-Chardonney	5625	46.5305	6.4425	4
CH	1141	Sévery		VD	Morges District	2227	Sévery	5500	46.5735	6.4417	4
CH	1142	Pampigny		VD	Morges District	2227	Pampigny	5494	46.5809	6.4294	4
CH	1143	Apples		VD	Morges District	2227	Apples	5421	46.5524	6.4289	4
CH	1144	Ballens		VD	Morges District	2227	Ballens	5423	46.5548	6.3731	4
CH	1145	Bière		VD	Morges District	2227	Bière	5425	46.5376	6.3336	4
CH	1146	Mollens VD		VD	Morges District	2227	Mollens (VD)	5431	46.5776	6.3632	4
CH	1147	Montricher		VD	Morges District	2227	Montricher	5492	46.5996	6.3767	4
CH	1148	Cuarnens		VD	Morges District	2227	Cuarnens	5479	46.6255	6.4371	4
CH	1148	L'Isle		VD	Morges District	2227	L'Isle	5486	46.6184	6.4133	4
CH	1148	Mauraz		VD	Morges District	2227	Mauraz	5488	46.6056	6.4207	4
CH	1148	La Coudre		VD	Morges District	2227	L'Isle	5486	46.6404	6.4036	4
CH	1148	Mont-la-Ville		VD	Morges District	2227	Mont-la-Ville	5491	46.6466	6.409	4
CH	1148	Villars-Bozon		VD	Morges District	2227	L'Isle	5486	46.6065	6.4067	4
CH	1148	Moiry VD		VD	Morges District	2227	Moiry	5490	46.6491	6.4534	4
CH	1148	Chavannes-le-Veyron		VD	Morges District	2227	Chavannes-le-Veyron	5475	46.607	6.4509	4
CH	1149	Berolle		VD	Morges District	2227	Berolle	5424	46.558	6.3355	4
CH	1162	St-Prex		VD	Morges District	2227	Saint-Prex	5646	46.4796	6.4599	4
CH	1163	Etoy		VD	Morges District	2227	Etoy	5636	46.4859	6.4182	4
CH	1164	Buchillon		VD	Morges District	2227	Buchillon	5623	46.4698	6.4178	4
CH	1165	Allaman		VD	Morges District	2227	Allaman	5851	46.4701	6.3964	4
CH	1167	Lussy-sur-Morges		VD	Morges District	2227	Lussy-sur-Morges	5640	46.5041	6.45	4
CH	1168	Villars-sous-Yens		VD	Morges District	2227	Villars-sous-Yens	5652	46.5092	6.4293	4
CH	1169	Yens		VD	Morges District	2227	Yens	5655	46.519	6.4185	4
CH	1170	Aubonne		VD	Morges District	2227	Aubonne	5422	46.4951	6.3916	4
CH	1172	Bougy-Villars		VD	Morges District	2227	Bougy-Villars	5426	46.4819	6.3536	4
CH	1173	Féchy		VD	Morges District	2227	Féchy	5427	46.4788	6.3728	4
CH	1174	Pizy		VD	Morges District	2227	Aubonne	5422	46.4939	6.3478	4
CH	1174	Montherod		VD	Morges District	2227	Montherod	5432	46.5017	6.3615	4
CH	1175	Lavigny		VD	Morges District	2227	Lavigny	5637	46.5012	6.4109	4
CH	1176	St-Livres		VD	Morges District	2227	Saint-Livres	5435	46.5079	6.3875	4
CH	1187	St-Oyens		VD	Morges District	2227	Saint-Oyens	5436	46.4994	6.3033	4
CH	1188	Gimel		VD	Morges District	2227	Gimel	5428	46.5095	6.3074	4
CH	1189	Saubraz		VD	Morges District	2227	Saubraz	5437	46.5161	6.3302	4
CH	1304	Allens		VD	Morges District	2227	Cossonay	5477	46.6009	6.5109	4
CH	1304	Senarclens		VD	Morges District	2227	Senarclens	5499	46.5979	6.4854	4
CH	1304	Dizy		VD	Morges District	2227	Dizy	5481	46.6354	6.4965	4
CH	1304	Cossonay-Ville		VD	Morges District	2227	Cossonay	5477	46.6144	6.5063	4
CH	1308	La Chaux (Cossonay)		VD	Morges District	2227	La Chaux (Cossonay)	5474	46.6171	6.4722	4
CH	1312	Eclépens		VD	Morges District	2227	Eclépens	5482	46.6482	6.5358	4
CH	1313	Ferreyres		VD	Morges District	2227	Ferreyres	5483	46.658	6.4852	4
CH	1315	La Sarraz		VD	Morges District	2227	La Sarraz	5498	46.6586	6.5108	4
CH	1316	Chevilly		VD	Morges District	2227	Chevilly	5476	46.6427	6.4766	4
CH	1317	Orny		VD	Morges District	2227	Orny	5493	46.6676	6.5264	4
CH	1318	Pompaples		VD	Morges District	2227	Pompaples	5497	46.667	6.5097	4
CH	1166	Perroy		VD	Nyon District	2228	Perroy	5860	46.4669	6.3535	4
CH	1180	Tartegnin		VD	Nyon District	2228	Tartegnin	5862	46.4662	6.3125	4
CH	1180	Rolle		VD	Nyon District	2228	Rolle	5861	46.4582	6.335	4
CH	1182	Gilly		VD	Nyon District	2228	Gilly	5857	46.4578	6.2965	4
CH	1183	Bursins		VD	Nyon District	2228	Bursins	5853	46.4528	6.2914	4
CH	1184	Vinzel		VD	Nyon District	2228	Vinzel	5863	46.4483	6.2782	4
CH	1184	Luins		VD	Nyon District	2228	Luins	5858	46.442	6.2727	4
CH	1185	Mont-sur-Rolle		VD	Nyon District	2228	Mont-sur-Rolle	5859	46.4702	6.3352	4
CH	1186	Essertines-sur-Rolle		VD	Nyon District	2228	Essertines-sur-Rolle	5856	46.4931	6.3177	4
CH	1188	St-George		VD	Nyon District	2228	Saint-George	5434	46.5143	6.2598	4
CH	1195	Dully		VD	Nyon District	2228	Dully	5855	46.4314	6.2946	4
CH	1195	Bursinel		VD	Nyon District	2228	Bursinel	5852	46.4396	6.3058	4
CH	1196	Gland		VD	Nyon District	2228	Gland	5721	46.4208	6.2701	4
CH	1197	Prangins		VD	Nyon District	2228	Prangins	5725	46.3952	6.2496	4
CH	1260	Nyon		VD	Nyon District	2228	Nyon	5724	46.3832	6.2395	4
CH	1261	Le Vaud		VD	Nyon District	2228	Le Vaud	5731	46.4775	6.236	4
CH	1261	Longirod		VD	Nyon District	2228	Longirod	5429	46.495	6.2584	4
CH	1261	Marchissy		VD	Nyon District	2228	Marchissy	5430	46.4881	6.2466	4
CH	1262	Eysins		VD	Nyon District	2228	Eysins	5716	46.3817	6.207	4
CH	1263	Crassier		VD	Nyon District	2228	Crassier	5714	46.3746	6.1637	4
CH	1264	St-Cergue		VD	Nyon District	2228	Saint-Cergue	5727	46.4459	6.1574	4
CH	1265	La Cure		VD	Nyon District	2228	Saint-Cergue	5727	46.4647	6.0742	4
CH	1266	Duillier		VD	Nyon District	2228	Duillier	5715	46.4092	6.2298	4
CH	1267	Vich		VD	Nyon District	2228	Vich	5732	46.4292	6.2501	4
CH	1267	Coinsins		VD	Nyon District	2228	Coinsins	5710	46.4239	6.2356	4
CH	1268	Burtigny		VD	Nyon District	2228	Burtigny	5854	46.4675	6.2571	4
CH	1268	Begnins		VD	Nyon District	2228	Begnins	5704	46.4415	6.2476	4
CH	1269	Bassins		VD	Nyon District	2228	Bassins	5703	46.4627	6.2362	4
CH	1270	Trélex		VD	Nyon District	2228	Trélex	5730	46.4154	6.2081	4
CH	1271	Givrins		VD	Nyon District	2228	Givrins	5720	46.4297	6.2021	4
CH	1272	Genolier		VD	Nyon District	2228	Genolier	5718	46.4354	6.2181	4
CH	1273	Arzier-Le Muids		VD	Nyon District	2228	Arzier-Le Muids	5702	46.4596	6.2081	4
CH	1274	Signy		VD	Nyon District	2228	Signy-Avenex	5728	46.3917	6.2029	4
CH	1274	Grens		VD	Nyon District	2228	Grens	5722	46.394	6.1911	4
CH	1275	Chéserex		VD	Nyon District	2228	Chéserex	5709	46.3993	6.174	4
CH	1276	Gingins		VD	Nyon District	2228	Gingins	5719	46.4091	6.1781	4
CH	1277	Borex		VD	Nyon District	2228	Borex	5706	46.3789	6.1762	4
CH	1277	Arnex-sur-Nyon		VD	Nyon District	2228	Arnex-sur-Nyon	5701	46.3729	6.1898	3
CH	1278	La Rippe		VD	Nyon District	2228	La Rippe	5726	46.381	6.1505	4
CH	1279	Bogis-Bossey		VD	Nyon District	2228	Bogis-Bossey	5705	46.3537	6.166	4
CH	1279	Chavannes-de-Bogis		VD	Nyon District	2228	Chavannes-de-Bogis	5707	46.3454	6.162	4
CH	1290	Chavannes-des-Bois		VD	Nyon District	2228	Chavannes-des-Bois	5708	46.314	6.135	4
CH	1291	Commugny		VD	Nyon District	2228	Commugny	5711	46.321	6.1712	4
CH	1295	Tannay		VD	Nyon District	2228	Tannay	5729	46.3088	6.1773	4
CH	1295	Mies		VD	Nyon District	2228	Mies	5723	46.3035	6.1633	4
CH	1296	Coppet		VD	Nyon District	2228	Coppet	5712	46.3168	6.1911	4
CH	1297	Founex		VD	Nyon District	2228	Founex	5717	46.3328	6.1924	4
CH	1299	Crans-près-Céligny		VD	Nyon District	2228	Crans-près-Céligny	5713	46.3591	6.2058	4
CH	1008	Prilly		VD	Ouest Lausannois District	2229	Prilly	5589	46.537	6.6046	4
